,TIMESTAMP_START,TIMESTAMP_END,TA_F,VPD_F,SW_IN_F,LW_IN_F,SW_OUT,LW_OUT,WS_F,PA_F,LE_F_MDS,H_F_MDS,G_F_MDS,LE_CORR
44324,202107121000,202107121030,33.12,38.629,745.8,375.055,96.4,550.533,4.493,95.8,128.477,275.212,36.6767,-9999
44325,202107121030,202107121100,33.493,40.36,812.2,375.055,107.2,559.833,5.905,95.788,53.8223,310.886,44.909,-9999
44326,202107121100,202107121130,34.087,42.642,870.667,379.963,116.433,575.233,5.749,95.784,33.8878,331.551,51.6767,-9999
44327,202107121130,202107121200,34.633,45.531,925.333,379.963,124.867,589.6,5.545,95.769,66.4097,411.794,57.6522,-9999
44328,202107121200,202107121230,35.017,47.513,967.667,383.08,131.767,600.2,5.807,95.76,62.6739,351.292,62.6353,-9999
44329,202107121230,202107121300,35.563,50.735,990.333,383.08,135.8,614.633,4.729,95.755,141.073,412.597,66.074,-9999
44330,202107121300,202107121330,36.187,53.012,982.333,382.811,136.333,624.2,4.591,95.726,74.7306,428.178,68.7355,-9999
44331,202107121330,202107121400,36.183,53.202,1001.0,382.811,140.167,630.533,3.975,95.702,120.37,367.108,70.14,-9999
44332,202107121400,202107121430,36.157,53.712,662.2,381.505,90.4633,598.4,3.882,95.674,104.604,343.406,66.9582,-9999
44333,202107121430,202107121500,35.54,51.807,448.133,381.505,60.1333,563.6,4.502,95.65,70.0621,192.436,51.8733,-9999
44334,202107121500,202107121530,36.51,55.325,924.533,379.045,130.5,610.033,5.504,95.629,72.994,387.793,39.8002,-9999
44335,202107121530,202107121600,36.76,56.63,929.0,379.045,134.467,625.167,4.848,95.62,73.9958,387.227,33.9003,-9999
44336,202107121600,202107121630,36.29,56.072,720.033,377.353,105.867,599.167,4.828,95.622,160.347,344.515,26.8645,-9999
44337,202107121630,202107121700,36.083,55.6,627.067,377.353,93.4333,584.833,3.976,95.624,62.9507,305.316,28.9333,-9999
44338,202107121700,202107121730,35.587,53.618,527.967,375.555,78.9867,568.3,4.39,95.615,53.6824,276.396,30.9767,-9999
44339,202107121730,202107121800,35.44,52.249,423.4,375.555,63.7,553.933,3.58,95.601,31.868,229.315,29.355,-9999
44340,202107121800,202107121830,34.973,50.351,321.7,372.851,47.5633,535.533,3.754,95.605,52.3082,159.196,23.6467,-9999
44341,202107121830,202107121900,34.447,48.86,221.933,372.851,30.3367,515.6,3.4,95.616,64.7674,80.842,13.92,-9999
44342,202107121900,202107121930,33.34,43.285,136.0,368.019,18.43,499.167,4.627,95.657,-46.9493,74.5039,6.49933,-9999
44343,202107121930,202107122000,32.063,39.39,64.173,368.019,16.78,484.967,4.917,95.703,29.2125,12.8747,1.15817,-9999
44344,202107122000,202107122030,30.79,36.948,12.519,358.948,8.734,471.633,3.989,95.76,27.2746,-27.1537,-3.65183,-9999
44345,202107122030,202107122100,29.693,35.259,0.0,358.948,0.791667,461.2,3.957,95.828,18.5682,-59.6365,-8.15917,-9999
44346,202107122100,202107122130,28.82,34.078,0.0,351.197,0.665,452.067,3.226,95.922,13.5146,-88.7081,-11.9882,-9999
44347,202107122130,202107122200,28.023,32.7,0.0,351.197,0.745,446.8,3.265,96.004,9.86172,-64.3936,-14.7773,-9999
44348,202107122200,202107122230,27.117,30.622,0.0,344.988,0.646333,439.6,2.544,96.031,3.40755,-48.8191,-16.7168,-9999
44349,202107122230,202107122300,26.523,28.977,0.0,344.988,0.976,433.467,1.818,96.082,2.85453,-53.1721,-18.208,-9999
44350,202107122300,202107122330,25.82,27.124,0.0,338.859,0.846333,430.033,2.213,96.132,-0.479357,-52.1936,-19.1708,-9999
44351,202107122330,202107130000,25.273,25.429,0.0,338.859,0.923333,427.233,1.757,96.156,-17.8095,-39.9742,-19.8508,-9999
44352,202107130000,202107130030,25.033,24.718,0.0,332.25,1.03767,426.133,2.223,96.176,-0.503431,-60.4476,-20.0925,-9999
44353,202107130030,202107130100,24.697,24.146,0.0,332.25,0.862667,423.067,1.449,96.197,3.43128,-37.399,-20.2405,-9999
44354,202107130100,202107130130,24.203,23.257,0.0,326.971,0.771,419.333,1.504,96.212,1.27758,-36.9363,-20.0658,-9999
44355,202107130130,202107130200,23.143,21.331,0.0,326.971,0.666667,411.967,1.542,96.235,0.369112,-20.1737,-20.741,-9999
44356,202107130200,202107130230,22.697,20.561,0.0,324.38,0.828333,410.233,1.888,96.243,0.479665,-35.7833,-21.9108,-9999
44357,202107130230,202107130300,21.84,19.189,0.0,324.38,0.681,404.967,1.452,96.253,-1.29535,-44.89,-22.7075,-9999
44358,202107130300,202107130330,20.85,17.638,0.0,322.191,0.844333,398.8,1.098,96.275,1.17305,-9.70191,-23.5128,-9999
44359,202107130330,202107130400,20.577,17.242,0.0,322.191,1.23833,397.467,1.556,96.295,-2.21542,-34.6988,-24.1798,-9999
44360,202107130400,202107130430,18.967,14.811,0.0,319.747,0.260667,392.767,1.692,96.307,0.741467,-38.0475,-24.686,-9999
44361,202107130430,202107130500,18.607,14.208,0.0,319.747,0.826333,393.8,2.061,96.323,-4.85744,-36.9662,-25.1832,-9999
44362,202107130500,202107130530,18.487,14.052,0.0,318.374,1.055,390.2,1.525,96.355,0.538313,-39.9271,-25.4732,-9999
44363,202107130530,202107130600,18.14,13.483,2.735,318.374,1.82867,390.133,0.818,96.398,-7.57868,-39.4835,-25.7267,-9999
44364,202107130600,202107130630,18.453,13.298,39.727,316.84,5.26333,394.133,2.264,96.437,-6.62012,-40.0088,-25.1483,-9999
44365,202107130630,202107130700,18.79,13.256,137.033,316.84,10.494,401.267,1.632,96.455,19.3875,-9.15936,-23.5993,-9999
44366,202107130700,202107130730,19.513,13.963,244.557,315.678,19.5733,412.367,2.139,96.483,23.3582,41.9719,-21.574,-9999
44367,202107130730,202107130800,19.903,14.362,347.5,315.678,31.1567,423.5,2.148,96.502,38.0889,96.4584,-18.7142,-9999
44368,202107130800,202107130830,20.197,14.538,453.967,316.532,46.84,436.767,2.544,96.509,32.5335,128.122,-14.266,-9999
44369,202107130830,202107130900,20.97,15.601,554.833,316.532,62.9933,454.467,2.355,96.503,40.9747,190.775,1.738,-9999
44370,202107130900,202107130930,22.103,17.507,648.833,320.486,78.55,474.0,2.074,96.503,63.359,302.49,15.308,-9999
44371,202107130930,202107131000,23.17,19.49,733.7,320.486,92.0333,494.167,1.977,96.481,67.0616,307.123,26.0568,-9999
44372,202107131000,202107131030,23.477,20.41,808.767,326.04,103.933,510.767,2.312,96.465,55.398,311.221,35.3768,-9999
44373,202107131030,202107131100,24.353,22.2,872.667,326.04,115.1,527.333,2.216,96.464,77.7949,393.237,43.4568,-9999
44374,202107131100,202107131130,25.027,23.734,925.333,332.529,123.867,543.267,2.397,96.448,62.5944,379.419,50.122,-9999
44375,202107131130,202107131200,25.473,24.842,964.0,332.529,130.433,556.433,1.828,96.443,65.4766,457.457,55.4835,-9999
44376,202107131200,202107131230,26.103,26.047,987.333,338.489,133.667,569.233,1.797,96.418,68.5898,328.388,59.8425,-9999
44377,202107131230,202107131300,27.073,27.938,1000.33,338.489,137.433,579.5,1.673,96.38,54.6787,466.988,62.6597,-9999
44378,202107131300,202107131330,27.463,28.782,995.667,344.206,137.567,585.467,1.897,96.334,50.2081,414.382,64.305,-9999
44379,202107131330,202107131400,28.283,30.706,976.0,344.206,136.633,590.533,2.463,96.297,66.2845,438.16,64.1957,-9999
44380,202107131400,202107131430,28.717,31.936,942.333,349.156,133.067,593.133,1.194,96.263,52.2693,376.534,64.1172,-9999
44381,202107131430,202107131500,29.357,33.457,902.667,349.156,129.4,588.7,3.182,96.23,66.8778,513.026,62.2915,-9999
44382,202107131500,202107131530,29.677,34.358,844.333,353.567,122.133,585.833,2.353,96.212,57.4361,455.427,51.6608,-9999
44383,202107131530,202107131600,29.89,35.082,775.067,353.567,113.0,579.567,2.283,96.189,45.2763,381.363,21.9583,-9999
44384,202107131600,202107131630,30.14,36.007,696.633,356.041,102.133,571.033,2.041,96.167,56.4049,321.385,12.7467,-9999
44385,202107131630,202107131700,30.207,36.364,611.3,356.041,90.5667,559.3,2.146,96.137,38.2273,265.58,19.5748,-9999
44386,202107131700,202107131730,30.67,37.645,517.833,356.758,77.5133,545.867,2.417,96.125,50.7765,267.666,24.05,-9999
44387,202107131730,202107131800,30.623,37.963,419.967,356.758,63.2067,529.6,2.616,96.128,65.8047,260.985,23.14,-9999
44388,202107131800,202107131830,30.33,37.189,320.067,355.822,47.4333,511.933,2.445,96.131,-108.43,190.41,17.354,-9999
44389,202107131830,202107131900,27.78,24.081,219.867,355.822,28.97,488.567,2.483,96.16,0.792553,177.618,8.31517,-9999
44390,202107131900,202107131930,26.213,19.453,131.967,353.886,17.22,467.0,2.319,96.19,18.0478,75.3715,1.94633,-9999
44391,202107131930,202107132000,24.887,16.416,59.787,353.886,14.3667,452.367,2.506,96.23,-8.82381,27.9351,-3.55333,-9999
44392,202107132000,202107132030,23.717,14.228,6.784,342.568,3.30267,438.9,1.33,96.28,-4.1266,-9.14254,-7.94783,-9999
44393,202107132030,202107132100,22.657,12.115,0.0,342.568,1.27733,430.233,1.416,96.323,-13.0343,-20.1305,-11.5177,-9999
44394,202107132100,202107132130,21.777,10.555,0.0,340.324,1.256,424.367,1.195,96.365,-15.0045,-22.6193,-13.9857,-9999
44395,202107132130,202107132200,20.967,9.373,0.0,340.324,1.2,417.933,0.787,96.408,-4.93445,-10.4387,-15.7603,-9999
44396,202107132200,202107132230,20.38,8.373,0.0,342.196,1.271,416.6,1.083,96.431,-9.31542,-20.3813,-17.0118,-9999
44397,202107132230,202107132300,20.057,7.786,0.0,342.196,1.25167,417.333,0.887,96.457,-12.4333,-16.1017,-16.921,-9999
44398,202107132300,202107132330,19.713,7.3,0.0,342.204,1.442,415.267,0.526,96.469,-8.42785,-9.89363,-16.613,-9999
44399,202107132330,202107140000,19.577,7.066,0.0,342.204,1.61733,413.167,0.129,96.475,-0.502736,-1.06213,-16.5488,-9999
44400,202107140000,202107140030,19.41,6.853,0.0,345.67,1.80567,410.567,0.245,96.469,-1.07068,-1.48693,-16.9163,-9999
44401,202107140030,202107140100,19.057,6.432,0.0,345.67,1.56267,409.733,0.825,96.463,-2.40853,-7.16191,-17.4287,-9999
44402,202107140100,202107140130,18.743,6.067,0.0,339.58,1.05533,411.133,1.042,96.458,-8.51615,-12.5644,-17.1752,-9999
44403,202107140130,202107140200,18.65,5.827,0.0,339.58,1.034,410.933,0.988,96.465,-10.3112,-13.649,-16.5517,-9999
44404,202107140200,202107140230,18.457,5.644,0.0,346.678,1.141,407.6,0.321,96.445,-3.14956,-6.25477,-16.4222,-9999
44405,202107140230,202107140300,18.473,5.541,0.0,346.678,1.58033,405.933,0.553,96.454,-2.06612,-7.63868,-16.9263,-9999
44406,202107140300,202107140330,18.537,5.569,0.0,345.286,1.55167,403.433,0.57,96.453,-1.11392,-4.5774,-17.581,-9999
44407,202107140330,202107140400,18.21,5.323,0.0,345.286,1.42533,397.6,0.186,96.455,-19.7557,-39.7223,-18.7815,-9999
44408,202107140400,202107140430,17.96,4.845,0.0,350.889,2.09167,394.367,0.522,96.452,-3.42584,-7.6538,-20.4232,-9999
44409,202107140430,202107140500,17.573,4.643,0.0,350.889,1.47833,391.733,0.095,96.456,0.264379,-15.5371,-21.4408,-9999
44410,202107140500,202107140530,16.203,3.39,0.0,356.468,1.21767,389.367,0.445,96.488,6.64805,-9.62098,-22.1185,-9999
44411,202107140530,202107140600,16.6,3.546,2.919,356.468,1.968,390.833,1.417,96.516,3.10832,-12.371,-22.2957,-9999
44412,202107140600,202107140630,16.937,4.069,32.43,387.224,4.335,392.767,0.951,96.532,2.52604,-5.99598,-21.9343,-9999
44413,202107140630,202107140700,17.33,5.432,116.267,387.224,9.53367,398.5,1.1,96.554,15.2982,2.71208,-20.7617,-9999
44414,202107140700,202107140730,18.217,6.881,218.367,379.699,17.4967,408.667,0.728,96.561,21.6907,46.0347,-18.7022,-9999
44415,202107140730,202107140800,19.207,9.144,322.733,379.699,28.3067,420.267,1.051,96.568,39.8609,92.8436,-16.2373,-9999
44416,202107140800,202107140830,20.3,9.732,429.767,335.346,43.2133,435.267,1.187,96.559,-9.50736,122.056,-11.7983,-9999
44417,202107140830,202107140900,21.443,10.89,529.867,335.346,59.4,452.533,0.956,96.559,34.6433,194.757,2.88183,-9999
44418,202107140900,202107140930,22.177,12.131,623.3,356.252,73.29,472.333,1.008,96.549,11.2185,183.07,14.7597,-9999
44419,202107140930,202107141000,23.07,13.301,709.267,356.252,87.9,490.5,1.171,96.533,58.8825,249.178,24.5212,-9999
44420,202107141000,202107141030,24.18,15.526,784.333,347.573,99.7667,510.567,0.958,96.52,53.5128,311.382,34.896,-9999
44421,202107141030,202107141100,24.61,16.652,846.0,347.573,110.367,525.2,1.763,96.504,-46.4974,339.818,43.3853,-9999
44422,202107141100,202107141130,25.58,18.871,900.0,354.169,119.867,541.533,1.976,96.488,16.4044,330.141,50.1858,-9999
44423,202107141130,202107141200,26.51,21.416,939.333,354.169,126.033,560.7,1.549,96.459,57.4055,579.82,55.4468,-9999
44424,202107141200,202107141230,27.427,23.755,965.667,361.847,130.3,571.233,1.127,96.429,57.937,559.713,59.7205,-9999
44425,202107141230,202107141300,27.87,25.53,1024.33,361.847,139.267,585.967,2.173,96.402,40.9207,563.575,62.8888,-9999
44426,202107141300,202107141330,28.627,27.203,935.0,366.241,127.2,584.333,1.096,96.379,27.2808,472.264,65.1458,-9999
44427,202107141330,202107141400,28.847,28.009,977.333,366.241,134.667,593.4,1.287,96.34,47.2171,442.673,63.7192,-9999
44428,202107141400,202107141430,29.25,29.757,903.667,368.433,126.4,589.567,1.337,96.307,75.1924,477.916,64.6527,-9999
44429,202107141430,202107141500,29.723,31.178,871.667,368.433,123.667,588.9,1.071,96.271,56.2834,392.338,61.4028,-9999
44430,202107141500,202107141530,30.233,32.829,809.233,383.18,114.567,586.133,1.094,96.234,62.0899,389.015,52.4078,-9999
44431,202107141530,202107141600,30.92,34.631,770.4,383.18,110.867,585.7,1.008,96.194,41.9716,407.469,24.7878,-9999
44432,202107141600,202107141630,30.847,34.653,592.3,384.216,84.1533,563.833,1.159,96.15,45.2799,286.861,15.1855,-9999
44433,202107141630,202107141700,30.85,34.392,589.033,384.216,85.5667,560.267,2.257,96.121,12.6273,269.364,20.6608,-9999
44434,202107141700,202107141730,30.947,33.584,512.033,372.709,73.8567,549.833,1.77,96.111,241.983,293.564,25.9482,-9999
44435,202107141730,202107141800,29.037,24.498,401.4,372.709,58.97,523.033,3.332,96.122,16.7786,254.117,24.6463,-9999
44436,202107141800,202107141830,28.017,21.952,267.9,371.494,38.42,501.667,2.358,96.153,7.6773,182.292,18.163,-9999
44437,202107141830,202107141900,26.867,19.811,145.0,371.494,19.3033,481.8,1.969,96.179,0.0191,84.4416,9.63833,-9999
44438,202107141900,202107141930,25.54,16.986,116.667,369.298,17.4167,466.933,2.201,96.236,-4.82509,61.8404,3.072,-9999
44439,202107141930,202107142000,24.51,14.713,80.713,369.298,15.4067,457.3,2.946,96.296,-12.758,97.2417,-1.23917,-9999
44440,202107142000,202107142030,23.073,12.289,9.537,369.394,2.28733,441.667,3.29,96.334,-18.0728,-16.0309,-6.03267,-9999
44441,202107142030,202107142100,22.167,10.777,0.0,369.394,0.919,433.033,3.133,96.383,-16.5628,-14.7283,-10.7467,-9999
44442,202107142100,202107142130,21.703,10.039,0.0,362.923,1.053,428.6,2.608,96.438,-10.2127,-14.1206,-13.632,-9999
44443,202107142130,202107142200,21.197,9.153,0.0,362.923,1.10233,423.6,1.648,96.485,-10.0745,-14.8451,-15.279,-9999
44444,202107142200,202107142230,21.057,9.025,0.0,359.253,1.48633,421.233,1.409,96.515,-12.144,-28.2525,-16.3883,-9999
44445,202107142230,202107142300,20.577,8.416,0.0,359.253,1.03933,416.567,0.836,96.518,-6.71734,-34.5636,-17.1348,-9999
44446,202107142300,202107142330,19.617,6.766,0.0,359.466,1.14267,410.133,0.722,96.53,-4.81633,-8.58052,-18.1555,-9999
44447,202107142330,202107150000,19.287,6.224,0.0,359.466,1.451,408.8,0.774,96.532,-1.50795,-11.8866,-18.9188,-9999
44448,202107150000,202107150030,18.927,5.871,0.0,353.682,1.489,406.867,0.633,96.524,-3.26131,-9.71959,-19.2043,-9999
44449,202107150030,202107150100,18.85,5.763,0.0,353.682,1.76867,405.633,0.457,96.513,-1.9014,-4.2156,-19.3403,-9999
44450,202107150100,202107150130,18.74,5.64,0.0,350.241,1.99733,403.4,0.075,96.5,-0.736589,-14.962,-19.6395,-9999
44451,202107150130,202107150200,18.737,5.341,0.0,350.241,1.84233,402.033,0.346,96.477,-4.09903,-3.33479,-20.0293,-9999
44452,202107150200,202107150230,18.51,4.916,0.0,353.004,1.98133,400.833,0.622,96.473,-2.39249,-4.40028,-20.2815,-9999
44453,202107150230,202107150300,18.577,4.854,0.0,353.004,1.58533,399.933,0.609,96.455,-14.5764,-22.3942,-20.43,-9999
44454,202107150300,202107150330,17.543,4.136,0.0,353.406,1.094,396.267,0.239,96.438,0.547236,-15.5996,-20.6175,-9999
44455,202107150330,202107150400,17.217,3.88,0.0,353.406,1.68733,394.567,0.094,96.437,0.653971,8.48848,-20.9543,-9999
44456,202107150400,202107150430,17.1,3.823,0.0,355.562,1.58367,393.733,0.399,96.438,-5.32262,-22.1689,-21.1438,-9999
44457,202107150430,202107150500,16.803,3.363,0.0,355.562,1.494,391.9,0.633,96.448,5.73731,-17.5145,-21.2232,-9999
44458,202107150500,202107150530,16.57,3.25,0.0,352.776,1.7,390.767,0.433,96.471,3.72517,-17.6218,-21.4122,-9999
44459,202107150530,202107150600,16.1,3.136,2.156,352.776,1.45367,389.033,0.286,96.499,10.1222,-6.9728,-21.6125,-9999
44460,202107150600,202107150630,15.673,2.696,11.344,345.119,3.04133,389.433,0.323,96.529,17.8139,-4.05763,-21.5645,-9999
44461,202107150630,202107150700,15.843,2.785,39.8,345.119,6.79167,393.967,0.257,96.551,45.9947,-3.35342,-20.4672,-9999
44462,202107150700,202107150730,16.197,3.1,85.927,346.229,12.6867,402.767,0.396,96.578,14.4982,-3.69176,-17.7107,-9999
44463,202107150730,202107150800,17.11,3.947,138.167,346.229,18.8333,412.567,0.355,96.598,4.12793,8.46771,-13.7237,-9999
44464,202107150800,202107150830,18.047,5.024,158.933,349.34,21.01,421.133,0.411,96.602,22.4094,43.1236,-9.38383,-9999
44465,202107150830,202107150900,19.37,6.501,268.033,349.34,33.3867,433.467,0.581,96.591,19.2883,58.3371,-5.12883,-9999
44466,202107150900,202107150930,20.763,8.612,359.267,358.567,44.0367,452.233,0.851,96.578,40.4051,102.017,2.306,-9999
44467,202107150930,202107151000,21.1,9.412,371.733,358.567,44.4733,457.533,1.231,96.573,29.4282,121.686,7.9515,-9999
44468,202107151000,202107151030,21.627,10.214,327.633,368.802,40.36,461.6,0.805,96.564,36.1917,139.37,10.639,-9999
44469,202107151030,202107151100,22.383,11.598,477.7,368.802,60.0467,481.9,0.714,96.554,57.8138,187.935,15.1133,-9999
44470,202107151100,202107151130,23.56,13.713,907.0,366.616,120.833,526.667,2.07,96.534,13.1801,472.671,27.9163,-9999
44471,202107151130,202107151200,24.5,15.931,855.467,366.616,114.9,535.467,2.124,96.5,133.486,389.539,43.5998,-9999
44472,202107151200,202107151230,25.187,17.55,954.0,364.681,130.233,561.7,2.269,96.477,12.7179,432.401,51.8295,-9999
44473,202107151230,202107151300,26.043,19.18,967.0,364.681,132.433,564.467,2.275,96.441,-5.86049,395.946,57.9282,-9999
44474,202107151300,202107151330,27.043,21.211,962.667,370.884,131.967,578.633,1.537,96.404,30.834,483.391,61.0103,-9999
44475,202107151330,202107151400,27.62,22.632,947.667,370.884,130.9,578.067,1.763,96.374,36.8888,476.456,62.3863,-9999
44476,202107151400,202107151430,27.993,23.705,919.0,375.804,128.3,579.767,1.959,96.351,45.9725,528.481,62.5288,-9999
44477,202107151430,202107151500,28.507,24.872,875.667,375.804,124.433,579.967,2.582,96.316,40.4881,428.802,60.7225,-9999
44478,202107151500,202107151530,28.68,24.96,818.167,379.4,117.667,575.4,2.647,96.29,-11.6046,503.197,50.638,-9999
44479,202107151530,202107151600,28.74,25.304,748.833,379.4,108.767,566.5,2.931,96.265,-11.9076,417.047,23.6213,-9999
44480,202107151600,202107151630,29.313,26.894,669.8,381.383,97.2333,560.167,1.938,96.246,13.0805,384.415,14.758,-9999
44481,202107151630,202107151700,29.333,27.419,586.267,381.383,85.6333,550.033,2.109,96.225,52.8466,384.973,20.8237,-9999
44482,202107151700,202107151730,29.39,27.691,493.033,383.712,73.1167,537.867,2.198,96.22,25.1296,301.051,25.1733,-9999
44483,202107151730,202107151800,28.853,26.252,397.133,383.712,58.9667,521.5,2.497,96.226,32.0314,221.72,23.2555,-9999
44484,202107151800,202107151830,28.613,25.633,297.567,380.926,43.1967,505.867,1.872,96.237,4.49832,168.176,17.6695,-9999
44485,202107151830,202107151900,27.823,23.692,204.067,380.926,26.5433,487.4,1.817,96.248,2.8321,132.675,9.1685,-9999
44486,202107151900,202107151930,26.713,20.795,120.5,383.358,15.6033,469.667,1.98,96.284,-5.95262,93.4886,2.462,-9999
44487,202107151930,202107152000,25.343,17.506,51.57,383.358,11.4167,455.533,2.051,96.32,-10.4167,26.9439,-2.612,-9999
44488,202107152000,202107152030,24.213,14.661,10.306,374.661,4.2,445.033,2.104,96.363,-17.8472,3.54638,-6.502,-9999
44489,202107152030,202107152100,23.277,12.564,0.0,374.661,1.073,436.667,1.847,96.414,-11.4733,-12.2569,-9.58,-9999
44490,202107152100,202107152130,22.493,10.953,0.0,371.316,1.097,431.033,1.545,96.457,-17.0682,-14.047,-11.8667,-9999
44491,202107152130,202107152200,22.13,10.853,0.0,371.316,1.29167,426.967,1.327,96.514,25.5702,-22.8355,-13.4115,-9999
44492,202107152200,202107152230,21.917,11.782,0.0,366.922,1.36267,423.533,1.283,96.546,-3.54692,-39.3423,-14.6815,-9999
44493,202107152230,202107152300,21.543,12.477,0.0,366.922,1.12867,419.333,1.045,96.562,-3.02381,-27.6119,-15.8093,-9999
44494,202107152300,202107152330,20.903,12.19,0.0,360.948,0.803333,413.633,1.229,96.572,-25.0749,-22.9006,-17.057,-9999
44495,202107152330,202107160000,20.327,10.493,0.0,360.948,0.897,410.567,1.11,96.587,-6.6117,-20.7997,-18.1223,-9999
44496,202107160000,202107160030,19.81,9.289,0.0,355.598,1.22833,407.6,0.816,96.588,-9.99498,-15.3349,-18.8143,-9999
44497,202107160030,202107160100,19.12,8.07,0.0,355.598,1.17133,404.533,0.635,96.579,-4.96868,-3.68827,-19.299,-9999
44498,202107160100,202107160130,18.463,6.478,0.0,351.587,1.33733,401.933,0.729,96.584,-26.2121,-5.2768,-19.7657,-9999
44499,202107160130,202107160200,18.12,5.524,0.0,351.587,1.56767,400.5,0.892,96.579,-9.80528,-8.96858,-20.0702,-9999
44500,202107160200,202107160230,17.94,4.707,0.0,348.847,1.41933,400.833,1.115,96.573,-14.9338,-11.9606,-20.019,-9999
44501,202107160230,202107160300,17.83,4.187,0.0,348.847,1.739,398.0,0.266,96.564,0.915848,-15.8903,-20.0513,-9999
44502,202107160300,202107160330,17.91,4.058,0.0,346.281,2.10233,396.6,0.387,96.56,0.753447,-15.8464,-20.3998,-9999
44503,202107160330,202107160400,17.927,3.994,0.0,346.281,1.919,395.233,0.444,96.549,1.35329,-17.1141,-20.6057,-9999
44504,202107160400,202107160430,17.273,3.32,0.0,344.791,1.89267,392.5,0.152,96.539,5.64468,-4.75693,-20.9312,-9999
44505,202107160430,202107160500,16.96,2.958,0.0,344.791,1.83533,391.033,0.243,96.539,-1.01588,-27.255,-21.2417,-9999
44506,202107160500,202107160530,16.01,2.578,0.0,342.882,0.994667,388.267,0.105,96.535,14.7522,-42.0398,-21.4082,-9999
44507,202107160530,202107160600,16.49,2.771,0.0,342.882,1.958,391.1,1.008,96.555,9.37411,-9.33905,-21.3063,-9999
44508,202107160600,202107160630,16.003,2.765,23.923,341.508,3.476,390.067,0.849,96.568,5.15763,-15.974,-20.6602,-9999
44509,202107160630,202107160700,16.81,3.608,118.3,341.508,9.92733,397.867,0.935,96.595,3.36965,-7.63534,-19.747,-9999
44510,202107160700,202107160730,18.067,5.162,228.033,340.842,19.3333,410.733,1.104,96.609,14.2796,48.2267,-17.185,-9999
44511,202107160730,202107160800,19.227,6.252,311.6,340.842,27.5,428.133,0.878,96.618,-35.342,58.8393,-13.7538,-9999
44512,202107160800,202107160830,20.273,7.056,420.133,346.659,41.7633,436.3,0.575,96.611,24.9557,144.156,-9.00083,-9999
44513,202107160830,202107160900,21.19,8.447,519.267,346.659,57.56,463.7,0.83,96.606,35.838,237.032,4.55433,-9999
44514,202107160900,202107160930,22.09,9.791,611.167,352.714,72.87,476.4,1.404,96.594,21.6259,199.741,10.6947,-9999
44515,202107160930,202107161000,23.327,12.283,698.967,352.714,87.2,495.7,0.232,96.566,73.5069,300.652,21.3988,-9999
44516,202107161000,202107161030,24.787,16.178,774.633,360.075,97.9333,515.9,0.785,96.546,57.7536,265.002,33.7252,-9999
44517,202107161030,202107161100,26.153,19.027,839.0,360.075,109.3,532.467,1.162,96.523,54.3825,386.566,43.2075,-9999
44518,202107161100,202107161130,27.637,23.392,892.333,367.582,117.6,557.8,1.107,96.495,144.921,439.401,51.1487,-9999
44519,202107161130,202107161200,28.487,25.613,931.333,367.582,124.233,565.867,1.627,96.466,50.635,346.539,56.97,-9999
44520,202107161200,202107161230,28.843,25.765,956.333,375.02,128.533,576.633,2.091,96.445,-14.1545,477.355,60.6095,-9999
44521,202107161230,202107161300,29.707,27.263,969.333,375.02,131.7,592.2,2.017,96.415,57.7997,442.362,63.1362,-9999
44522,202107161300,202107161330,30.487,28.844,966.667,381.583,132.267,597.3,1.865,96.377,3.42881,479.582,65.3835,-9999
44523,202107161330,202107161400,30.747,29.315,946.667,381.583,130.967,615.9,2.086,96.337,58.8129,425.107,66.1193,-9999
44524,202107161400,202107161430,31.29,30.758,915.0,386.726,127.933,623.7,2.251,96.3,61.7894,446.54,66.1117,-9999
44525,202107161430,202107161500,32.07,32.472,869.667,386.726,123.8,602.867,2.011,96.272,38.7448,581.112,64.4702,-9999
44526,202107161500,202107161530,32.593,34.261,809.9,390.56,114.567,599.367,1.592,96.255,26.5384,388.083,55.3963,-9999
44527,202107161530,202107161600,32.72,34.297,741.267,390.56,106.467,590.133,2.381,96.24,113.028,432.293,28.7847,-9999
44528,202107161600,202107161630,32.48,33.207,666.033,393.857,97.3,578.967,3.175,96.214,36.65,437.121,19.6753,-9999
44529,202107161630,202107161700,32.287,32.319,580.333,393.857,85.2,566.367,2.94,96.199,2.25105,388.311,25.1425,-9999
44530,202107161700,202107161730,32.213,32.043,490.9,395.179,72.2433,554.433,2.585,96.19,17.4698,301.844,29.5688,-9999
44531,202107161730,202107161800,31.927,31.247,394.333,395.179,57.96,539.9,2.222,96.182,13.2644,260.975,27.3635,-9999
44532,202107161800,202107161830,31.133,28.814,294.267,393.001,41.7967,521.1,1.968,96.179,-0.965144,161.807,21.9158,-9999
44533,202107161830,202107161900,30.53,27.021,202.3,393.001,26.2167,502.867,1.802,96.19,0.127725,117.106,12.9585,-9999
44534,202107161900,202107161930,29.63,24.419,121.167,387.944,15.4633,485.433,1.821,96.202,-9.53769,85.3191,6.125,-9999
44535,202107161930,202107162000,28.813,22.285,53.353,387.944,12.1733,479.833,1.527,96.216,-8.08311,31.8388,1.117,-9999
44536,202107162000,202107162030,27.347,18.76,9.481,383.1,4.09567,461.3,1.313,96.243,-12.321,-21.2297,-2.72017,-9999
